model,kx,t_nu,response,response_imag,p_max,j_max
improved_sugama,0.2,17.934662722034254,9.387750218090595e-09,-1.0364975356485776e-19,24,10
improved_sugama,0.2,17.947160744837067,9.372906930248183e-09,-1.0355379415145307e-19,24,10
improved_sugama,0.2,17.95965876763988,9.35808867198521e-09,-1.0345916194287888e-19,24,10
improved_sugama,0.2,17.97215679044269,9.343295364913116e-09,-1.0336440775747608e-19,24,10
improved_sugama,0.2,17.9846548132455,9.32852709601839e-09,-1.0326929814290382e-19,24,10
improved_sugama,0.2,17.99715283604831,9.313784072538901e-09,-1.0317392680321587e-19,24,10
improved_sugama,0.2,18.00965085885112,9.299066543911292e-09,-1.0307964113808189e-19,24,10
improved_sugama,0.2,18.022148881653937,9.284374711873055e-09,-1.0298523672729358e-19,24,10
improved_sugama,0.2,18.034646904456746,9.269708653526796e-09,-1.0289224514745385e-19,24,10
improved_sugama,0.2,18.047144927259556,9.255068281844715e-09,-1.0279832137383787e-19,24,10
improved_sugama,0.2,18.05964295006237,9.24045335744142e-09,-1.0270622644485745e-19,24,10
improved_sugama,0.2,18.072140972865178,9.225863547634394e-09,-1.0261533674387892e-19,24,10
improved_sugama,0.2,18.084638995667994,9.21129851315724e-09,-1.0252374830146498e-19,24,10
improved_sugama,0.2,18.0971370184708,9.196757994415897e-09,-1.0243250963366553e-19,24,10
improved_sugama,0.2,18.109635041273613,9.182241869976763e-09,-1.023417370627542e-19,24,10
improved_sugama,0.2,18.122133064076426,9.167750171250568e-09,-1.0224929639812714e-19,24,10
improved_sugama,0.2,18.134631086879235,9.153283053476636e-09,-1.0215658269927444e-19,24,10
improved_sugama,0.2,18.14712910968205,9.138840734396723e-09,-1.0206384961337614e-19,24,10
improved_sugama,0.2,18.159627132484857,9.124423416732705e-09,-1.0196872868969394e-19,24,10
improved_sugama,0.2,18.17212515528767,9.110031213936572e-09,-1.0187355202825563e-19,24,10
improved_sugama,0.2,18.18462317809048,9.095664100439163e-09,-1.0177916781230648e-19,24,10
improved_sugama,0.2,18.197121200893292,9.081321902669775e-09,-1.0168154111297962e-19,24,10
improved_sugama,0.2,18.209619223696105,9.067004335460248e-09,-1.0158595732358356e-19,24,10
improved_sugama,0.2,18.222117246498915,9.052711074346403e-09,-1.014890027085044e-19,24,10
improved_sugama,0.2,18.234615269301727,9.038441840901444e-09,-1.0139275975955771e-19,24,10
improved_sugama,0.2,18.247113292104537,9.024196471317985e-09,-1.0129688920344539e-19,24,10
improved_sugama,0.2,18.25961131490735,9.009974945504795e-09,-1.011995759280225e-19,24,10
improved_sugama,0.2,18.272109337710162,8.995777371747256e-09,-1.0110395740350307e-19,24,10
improved_sugama,0.2,18.28460736051297,8.981603936618158e-09,-1.0101049811118808e-19,24,10
improved_sugama,0.2,18.297105383315785,8.967454835229268e-09,-1.0091653314010018e-19,24,10
improved_sugama,0.2,18.309603406118594,8.953330199547336e-09,-1.0082459007631035e-19,24,10
improved_sugama,0.2,18.322101428921407,8.93923004502216e-09,-1.0073202824264824e-19,24,10
improved_sugama,0.2,18.33459945172422,8.925154252189447e-09,-1.00639748328941e-19,24,10
improved_sugama,0.2,18.34709747452703,8.911102588918325e-09,-1.0054831336730478e-19,24,10
improved_sugama,0.2,18.35959549732984,8.897074766718227e-09,-1.0045726776216782e-19,24,10
improved_sugama,0.2,18.37209352013265,8.883070514411243e-09,-1.0036589015387486e-19,24,10
improved_sugama,0.2,18.38459154293546,8.869089645511026e-09,-1.0027331620330924e-19,24,10
improved_sugama,0.2,18.397089565738277,8.855132096907446e-09,-1.0018141514478489e-19,24,10
improved_sugama,0.2,18.409587588541086,8.841197928347732e-09,-1.000893880704641e-19,24,10
improved_sugama,0.2,18.422085611343896,8.827287286641438e-09,-9.999661782606172e-20,24,10
improved_sugama,0.2,18.43458363414671,8.813400346789621e-09,-9.990494214194255e-20,24,10
improved_sugama,0.2,18.447081656949518,8.799537245737479e-09,-9.981074533410094e-20,24,10
improved_sugama,0.2,18.459579679752334,8.785698026956178e-09,-9.971518012395692e-20,24,10
improved_sugama,0.2,18.47207770255514,8.77188261281606e-09,-9.962066666103707e-20,24,10
improved_sugama,0.2,18.484575725357953,8.758090813846574e-09,-9.952492050513405e-20,24,10
improved_sugama,0.2,18.497073748160766,8.744322372600812e-09,-9.942973091899867e-20,24,10
improved_sugama,0.2,18.509571770963575,8.730577028910943e-09,-9.93336293339262e-20,24,10
improved_sugama,0.2,18.522069793766388,8.716854585345143e-09,-9.924056909163328e-20,24,10
improved_sugama,0.2,18.534567816569197,8.703154951166077e-09,-9.914513312845998e-20,24,10
improved_sugama,0.2,18.54706583937201,8.689478152252076e-09,-9.905127155494865e-20,24,10
improved_sugama,0.2,18.55956386217482,8.675824306980263e-09,-9.895873799406138e-20,24,10
improved_sugama,0.2,18.572061884977632,8.66219357654368e-09,-9.886762130309054e-20,24,10
improved_sugama,0.2,18.584559907780445,8.648586103130858e-09,-9.877541247521718e-20,24,10
improved_sugama,0.2,18.597057930583254,8.63500195330858e-09,-9.868471502910758e-20,24,10
improved_sugama,0.2,18.609555953386067,8.621441083781028e-09,-9.859542556718517e-20,24,10
improved_sugama,0.2,18.622053976188877,8.607903340115673e-09,-9.850675891410288e-20,24,10
improved_sugama,0.2,18.63455199899169,8.594388489347279e-09,-9.841762939530672e-20,24,10
improved_sugama,0.2,18.647050021794502,8.580896277405505e-09,-9.832940460530555e-20,24,10
improved_sugama,0.2,18.65954804459731,8.567426492959275e-09,-9.823926615234427e-20,24,10
improved_sugama,0.2,18.67204606740012,8.553979015755493e-09,-9.814954290527641e-20,24,10
improved_sugama,0.2,18.684544090202934,8.54055383495085e-09,-9.805780744443329e-20,24,10
improved_sugama,0.2,18.697042113005747,8.527151035780188e-09,-9.796675618474137e-20,24,10
improved_sugama,0.2,18.70954013580856,8.513770761049634e-09,-9.787515077866252e-20,24,10
improved_sugama,0.2,18.72203815861137,8.500413157009345e-09,-9.778254613194136e-20,24,10
improved_sugama,0.2,18.734536181414178,8.487078317031502e-09,-9.7687917962335e-20,24,10
improved_sugama,0.2,18.74703420421699,8.47376623990509e-09,-9.759464527033398e-20,24,10
improved_sugama,0.2,18.7595322270198,8.460476816523061e-09,-9.750162057095801e-20,24,10
improved_sugama,0.2,18.772030249822617,8.447209849709585e-09,-9.740793913541211e-20,24,10
improved_sugama,0.2,18.784528272625426,8.4339651016158e-09,-9.731541446025408e-20,24,10
improved_sugama,0.2,18.797026295428235,8.420742353678988e-09,-9.722239703102021e-20,24,10
improved_sugama,0.2,18.80952431823105,8.407541458606859e-09,-9.713144351434989e-20,24,10
improved_sugama,0.2,18.822022341033858,8.394362367436724e-09,-9.703964504560855e-20,24,10
improved_sugama,0.2,18.834520363836674,8.381205126078558e-09,-9.694657995655423e-20,24,10
improved_sugama,0.2,18.84701838663948,8.368069846007261e-09,-9.685552708127517e-20,24,10
improved_sugama,0.2,18.859516409442293,8.35495665843471e-09,-9.676293778263179e-20,24,10
improved_sugama,0.2,18.872014432245106,8.341865663674716e-09,-9.667172334863934e-20,24,10
improved_sugama,0.2,18.884512455047915,8.328796889223677e-09,-9.657974474193257e-20,24,10
improved_sugama,0.2,18.897010477850728,8.315750268718347e-09,-9.648636380559357e-20,24,10
improved_sugama,0.2,18.909508500653537,8.302725648718354e-09,-9.639429795718157e-20,24,10
improved_sugama,0.2,18.92200652345635,8.289722822709583e-09,-9.630328143261302e-20,24,10
improved_sugama,0.2,18.93450454625916,8.27674158247304e-09,-9.621297899755766e-20,24,10
improved_sugama,0.2,18.947002569061972,8.263781769219103e-09,-9.612452640977061e-20,24,10
improved_sugama,0.2,18.959500591864785,8.250843306991941e-09,-9.603641147969454e-20,24,10
improved_sugama,0.2,18.971998614667594,8.237926209377775e-09,-9.594723672445863e-20,24,10
improved_sugama,0.2,18.984496637470407,8.225030560133818e-09,-9.58577865116164e-20,24,10
improved_sugama,0.2,18.996994660273216,8.21215647429886e-09,-9.577023622924362e-20,24,10
improved_sugama,0.2,19.00949268307603,8.199304050650605e-09,-9.568069473572832e-20,24,10
improved_sugama,0.2,19.021990705878842,8.186473329448272e-09,-9.559286738016209e-20,24,10
improved_sugama,0.2,19.03448872868165,8.1736642679935e-09,-9.550420476604763e-20,24,10
improved_sugama,0.2,19.04698675148446,8.160876740961084e-09,-9.541505586020586e-20,24,10
improved_sugama,0.2,19.059484774287274,8.148110565974705e-09,-9.532552406021337e-20,24,10
improved_sugama,0.2,19.071982797090087,8.135365547583691e-09,-9.523585735869519e-20,24,10
improved_sugama,0.2,19.0844808198929,8.122641525051343e-09,-9.514524149973586e-20,24,10
improved_sugama,0.2,19.09697884269571,8.109938407213011e-09,-9.505452305099352e-20,24,10
improved_sugama,0.2,19.109476865498518,8.097256184508279e-09,-9.496355580183256e-20,24,10
improved_sugama,0.2,19.12197488830133,8.084594917634696e-09,-9.487203440628468e-20,24,10
improved_sugama,0.2,19.13447291110414,8.071954707330352e-09,-9.478079493069166e-20,24,10
improved_sugama,0.2,19.146970933906957,8.059335652632211e-09,-9.468916367521867e-20,24,10
improved_sugama,0.2,19.159468956709766,8.04673780880959e-09,-9.459867867881718e-20,24,10
improved_sugama,0.2,19.171966979512575,8.034161157921838e-09,-9.450837866714251e-20,24,10
improved_sugama,0.2,19.184465002315388,8.02160560147667e-09,-9.441761336637329e-20,24,10
improved_sugama,0.2,19.196963025118198,8.00907097797458e-09,-9.432700154638179e-20,24,10
improved_sugama,0.2,19.209461047921014,7.996557100516822e-09,-9.423761999599275e-20,24,10
improved_sugama,0.2,19.22195907072382,7.984063802190235e-09,-9.414873766202808e-20,24,10
improved_sugama,0.2,19.234457093526633,7.971590973537886e-09,-9.40599239905166e-20,24,10
improved_sugama,0.2,19.246955116329445,7.959138580659295e-09,-9.397053597777902e-20,24,10
improved_sugama,0.2,19.259453139132255,7.946706660854046e-09,-9.388241943211581e-20,24,10
improved_sugama,0.2,19.271951161935068,7.934295298954649e-09,-9.379330203022316e-20,24,10
improved_sugama,0.2,19.284449184737877,7.92190459091953e-09,-9.370472342663966e-20,24,10
improved_sugama,0.2,19.29694720754069,7.909534604183952e-09,-9.361436202265392e-20,24,10
improved_sugama,0.2,19.3094452303435,7.897185345805754e-09,-9.352503701781456e-20,24,10
improved_sugama,0.2,19.321943253146312,7.884856747862998e-09,-9.343538727996129e-20,24,10
improved_sugama,0.2,19.334441275949125,7.872548675505866e-09,-9.334694115452277e-20,24,10
improved_sugama,0.2,19.346939298751934,7.860260956687267e-09,-9.325858146299592e-20,24,10
improved_sugama,0.2,19.359437321554747,7.847993424099751e-09,-9.316803911325117e-20,24,10
improved_sugama,0.2,19.371935344357556,7.83574595409344e-09,-9.307932318476129e-20,24,10
improved_sugama,0.2,19.38443336716037,7.823518489764265e-09,-9.298868309199495e-20,24,10
improved_sugama,0.2,19.396931389963182,7.811311043329677e-09,-9.290040902658619e-20,24,10
improved_sugama,0.2,19.40942941276599,7.799123679328875e-09,-9.281238780056388e-20,24,10
improved_sugama,0.2,19.4219274355688,7.786956483752313e-09,-9.272428014062991e-20,24,10
improved_sugama,0.2,19.434425458371614,7.774809527478279e-09,-9.263685425846645e-20,24,10
improved_sugama,0.2,19.446923481174426,7.76268283434803e-09,-9.254966344423096e-20,24,10
improved_sugama,0.2,19.45942150397724,7.75057636273161e-09,-9.246219717238915e-20,24,10
improved_sugama,0.2,19.47191952678005,7.738490006044057e-09,-9.23753868289237e-20,24,10
improved_sugama,0.2,19.484417549582858,7.726423613447851e-09,-9.228777273085913e-20,24,10
improved_sugama,0.2,19.49691557238567,7.7143770253014e-09,-9.220040258645179e-20,24,10
improved_sugama,0.2,19.50941359518848,7.702350110907357e-09,-9.211307040834209e-20,24,10
improved_sugama,0.2,19.521911617991297,7.690342795202658e-09,-9.202466628816905e-20,24,10
improved_sugama,0.2,19.534409640794106,7.678355067257859e-09,-9.193568621118278e-20,24,10
improved_sugama,0.2,19.546907663596915,7.666386970415437e-09,-9.184437807313657e-20,24,10
improved_sugama,0.2,19.559405686399728,7.654438577722479e-09,-9.175488343164815e-20,24,10
improved_sugama,0.2,19.571903709202537,7.64250995914221e-09,-9.166535970959133e-20,24,10
improved_sugama,0.2,19.584401732005354,7.63060114973988e-09,-9.157569300807315e-20,24,10
improved_sugama,0.2,19.59689975480816,7.618712128177029e-09,-9.148644474362265e-20,24,10
improved_sugama,0.2,19.609397777610972,7.606842811948969e-09,-9.139727806632242e-20,24,10
improved_sugama,0.2,19.621895800413782,7.594993071410005e-09,-9.131003232212438e-20,24,10
improved_sugama,0.2,19.634393823216595,7.583162758842518e-09,-9.122213549631139e-20,24,10
improved_sugama,0.2,19.646891846019408,7.57135174278836e-09,-9.113358193432846e-20,24,10
improved_sugama,0.2,19.659389868822217,7.559559935858518e-09,-9.104662457243383e-20,24,10
improved_sugama,0.2,19.67188789162503,7.547787308001696e-09,-9.095868897252962e-20,24,10
improved_sugama,0.2,19.68438591442784,7.536033882865253e-09,-9.087307577913038e-20,24,10
improved_sugama,0.2,19.696883937230652,7.524299719088529e-09,-9.07863857969064e-20,24,10
improved_sugama,0.2,19.709381960033465,7.512584881786604e-09,-9.070082834126328e-20,24,10
improved_sugama,0.2,19.721879982836274,7.50088941230802e-09,-9.06157563695539e-20,24,10
improved_sugama,0.2,19.734378005639087,7.489213304876222e-09,-9.053003412402312e-20,24,10
improved_sugama,0.2,19.746876028441896,7.477556496998102e-09,-9.044446616706363e-20,24,10
improved_sugama,0.2,19.75937405124471,7.465918877486454e-09,-9.035977305053715e-20,24,10
improved_sugama,0.2,19.771872074047522,7.454300310587415e-09,-9.027489010252243e-20,24,10
improved_sugama,0.2,19.78437009685033,7.442700667769942e-09,-9.018876153682748e-20,24,10
improved_sugama,0.2,19.79686811965314,7.431119855466546e-09,-9.010224846139466e-20,24,10
improved_sugama,0.2,19.809366142455954,7.4195578304263856e-09,-9.001427085622497e-20,24,10
improved_sugama,0.2,19.821864165258766,7.408014600146379e-09,-8.992685143641004e-20,24,10
improved_sugama,0.2,19.83436218806158,7.396490209478684e-09,-8.983872035046263e-20,24,10
improved_sugama,0.2,19.84686021086439,7.384984716928674e-09,-8.975075324660931e-20,24,10
improved_sugama,0.2,19.859358233667198,7.373498166996307e-09,-8.966229904323512e-20,24,10
improved_sugama,0.2,19.87185625647001,7.3620305663418594e-09,-8.957342801838039e-20,24,10
improved_sugama,0.2,19.88435427927282,7.350581870523101e-09,-8.948558208356211e-20,24,10
improved_sugama,0.2,19.896852302075636,7.339151985925332e-09,-8.939843812135351e-20,24,10
improved_sugama,0.2,19.909350324878446,7.327740787813305e-09,-8.931037408227216e-20,24,10
improved_sugama,0.2,19.921848347681255,7.316348149063063e-09,-8.922316711216533e-20,24,10
improved_sugama,0.2,19.934346370484068,7.3049739687992964e-09,-8.91364100830753e-20,24,10
improved_sugama,0.2,19.946844393286877,7.293618191006487e-09,-8.905075165323631e-20,24,10
improved_sugama,0.2,19.959342416089694,7.282280808800099e-09,-8.896667811437567e-20,24,10
improved_sugama,0.2,19.9718404388925,7.270961854957299e-09,-8.888160048811132e-20,24,10
improved_sugama,0.2,19.984338461695312,7.259661381948967e-09,-8.87976852767898e-20,24,10
improved_sugama,0.2,19.99683648449812,7.248379436791781e-09,-8.871319006968722e-20,24,10
improved_sugama,0.2,20.009334507300935,7.237116037428756e-09,-8.862917065299556e-20,24,10
improved_sugama,0.2,20.021832530103747,7.225871157049414e-09,-8.854605273392462e-20,24,10
improved_sugama,0.2,20.034330552906557,7.214644721261762e-09,-8.846223365003757e-20,24,10
improved_sugama,0.2,20.04682857570937,7.203436620139698e-09,-8.837811325915005e-20,24,10
improved_sugama,0.2,20.05932659851218,7.192246731980189e-09,-8.829378203414156e-20,24,10
improved_sugama,0.2,20.071824621314992,7.181074950422667e-09,-8.820978442787621e-20,24,10
improved_sugama,0.2,20.084322644117805,7.1699212056195925e-09,-8.812596130502132e-20,24,10
improved_sugama,0.2,20.096820666920614,7.1587854735251804e-09,-8.804173751655723e-20,24,10
improved_sugama,0.2,20.109318689723427,7.147667771598331e-09,-8.79563319261047e-20,24,10
improved_sugama,0.2,20.121816712526236,7.136568142742584e-09,-8.787035926456817e-20,24,10
improved_sugama,0.2,20.13431473532905,7.125486632461552e-09,-8.778458612804268e-20,24,10
improved_sugama,0.2,20.146812758131862,7.114423265888603e-09,-8.76991474180539e-20,24,10
improved_sugama,0.2,20.15931078093467,7.103378030755775e-09,-8.761382987710016e-20,24,10
improved_sugama,0.2,20.17180880373748,7.092350871005655e-09,-8.752798565474078e-20,24,10
improved_sugama,0.2,20.184306826540293,7.081341693894305e-09,-8.744131909853024e-20,24,10
improved_sugama,0.2,20.196804849343106,7.070350389138233e-09,-8.735403458024099e-20,24,10
improved_sugama,0.2,20.20930287214592,7.059376853185452e-09,-8.726625084552737e-20,24,10
improved_sugama,0.2,20.22180089494873,7.048421009899947e-09,-8.717853254209267e-20,24,10
improved_sugama,0.2,20.234298917751538,7.037482821948046e-09,-8.709193303274819e-20,24,10
improved_sugama,0.2,20.24679694055435,7.026562290920652e-09,-8.700548861976856e-20,24,10
improved_sugama,0.2,20.25929496335716,7.015659446581655e-09,-8.691957250378172e-20,24,10
improved_sugama,0.2,20.271792986159976,7.0047743281084704e-09,-8.683571222242275e-20,24,10
improved_sugama,0.2,20.284291008962782,6.9939069627182234e-09,-8.675141007798267e-20,24,10
improved_sugama,0.2,20.296789031765595,6.983057347739463e-09,-8.666841655912104e-20,24,10
improved_sugama,0.2,20.309287054568408,6.972225441229993e-09,-8.658391085070208e-20,24,10
improved_sugama,0.2,20.321785077371217,6.961411164671121e-09,-8.650066045348616e-20,24,10
improved_sugama,0.2,20.334283100174034,6.950614417877406e-09,-8.641771701782568e-20,24,10
improved_sugama,0.2,20.34678112297684,6.939835100992138e-09,-8.633549736520118e-20,24,10
improved_sugama,0.2,20.359279145779652,6.929073135253796e-09,-8.625354993900875e-20,24,10
improved_sugama,0.2,20.37177716858246,6.918328475905534e-09,-8.617219866446872e-20,24,10
improved_sugama,0.2,20.384275191385274,6.907601114627916e-09,-8.609085223669009e-20,24,10
improved_sugama,0.2,20.396773214188087,6.896891071850818e-09,-8.60081656793839e-20,24,10
improved_sugama,0.2,20.409271236990897,6.886198381298502e-09,-8.592470525584057e-20,24,10
improved_sugama,0.2,20.42176925979371,6.875523070889919e-09,-8.584131995709897e-20,24,10
improved_sugama,0.2,20.43426728259652,6.86486514500433e-09,-8.575761557989843e-20,24,10
improved_sugama,0.2,20.44676530539933,6.854224573059951e-09,-8.567362443598162e-20,24,10
improved_sugama,0.2,20.459263328202145,6.843601288589947e-09,-8.558786826312103e-20,24,10
improved_sugama,0.2,20.471761351004954,6.832995200222885e-09,-8.550177927931086e-20,24,10
improved_sugama,0.2,20.484259373807767,6.822406210984657e-09,-8.541673800375702e-20,24,10
improved_sugama,0.2,20.496757396610576,6.811834238634608e-09,-8.53310658414274e-20,24,10
improved_sugama,0.2,20.50925541941339,6.80127923027926e-09,-8.52451901151189e-20,24,10
improved_sugama,0.2,20.521753442216202,6.790741167622488e-09,-8.515972878691025e-20,24,10
improved_sugama,0.2,20.53425146501901,6.780220062170161e-09,-8.507377308903862e-20,24,10
improved_sugama,0.2,20.54674948782182,6.769715942281126e-09,-8.498872696672338e-20,24,10
improved_sugama,0.2,20.559247510624633,6.759228836065607e-09,-8.490507024934329e-20,24,10
improved_sugama,0.2,20.571745533427446,6.748758754615608e-09,-8.482232633869384e-20,24,10
improved_sugama,0.2,20.58424355623026,6.738305679490118e-09,-8.473928516001176e-20,24,10
improved_sugama,0.2,20.59674157903307,6.7278695582669e-09,-8.465547819302821e-20,24,10
improved_sugama,0.2,20.609239601835878,6.7174503109073445e-09,-8.457221002435382e-20,24,10
improved_sugama,0.2,20.62173762463869,6.707047845600967e-09,-8.448811629065401e-20,24,10
improved_sugama,0.2,20.6342356474415,6.696662078096799e-09,-8.440516073809002e-20,24,10
improved_sugama,0.2,20.646733670244316,6.6862929475717015e-09,-8.432207432296819e-20,24,10
improved_sugama,0.2,20.659231693047122,6.675940424653003e-09,-8.424034015427743e-20,24,10
improved_sugama,0.2,20.671729715849935,6.6656045100921804e-09,-8.415858013619253e-20,24,10
improved_sugama,0.2,20.684227738652748,6.655285224887153e-09,-8.407779754832363e-20,24,10
improved_sugama,0.2,20.696725761455557,6.644982594982977e-09,-8.399695437593721e-20,24,10
improved_sugama,0.2,20.709223784258374,6.634696635043272e-09,-8.391694161533761e-20,24,10
improved_sugama,0.2,20.72172180706118,6.624427335478412e-09,-8.383480839662477e-20,24,10
improved_sugama,0.2,20.734219829863992,6.614174656207857e-09,-8.375322528533103e-20,24,10
improved_sugama,0.2,20.7467178526668,6.6039385296871004e-09,-8.367170195076124e-20,24,10
improved_sugama,0.2,20.759215875469614,6.593718872926145e-09,-8.359025616437388e-20,24,10
improved_sugama,0.2,20.771713898272427,6.583515604288145e-09,-8.350909714470278e-20,24,10
improved_sugama,0.2,20.784211921075237,6.5733286590711886e-09,-8.342726280960972e-20,24,10
improved_sugama,0.2,20.79670994387805,6.563157999238106e-09,-8.334531376783015e-20,24,10
improved_sugama,0.2,20.80920796668086,6.553003615079121e-09,-8.326348912625989e-20,24,10
improved_sugama,0.2,20.82170598948367,6.542865518778412e-09,-8.318115799812315e-20,24,10
improved_sugama,0.2,20.834204012286484,6.5327437319448755e-09,-8.309845286156492e-20,24,10
improved_sugama,0.2,20.846702035089294,6.5226382706302646e-09,-8.30158769719774e-20,24,10
improved_sugama,0.2,20.859200057892107,6.5125491317496275e-09,-8.293138822722335e-20,24,10
improved_sugama,0.2,20.871698080694916,6.50247628483364e-09,-8.284772100852689e-20,24,10
improved_sugama,0.2,20.88419610349773,6.4924196723930374e-09,-8.276398997413863e-20,24,10
improved_sugama,0.2,20.89669412630054,6.48237921936521e-09,-8.268108854374363e-20,24,10
improved_sugama,0.2,20.90919214910335,6.472354848042404e-09,-8.259803686374518e-20,24,10
improved_sugama,0.2,20.92169017190616,6.462346492886159e-09,-8.25141256913915e-20,24,10
improved_sugama,0.2,20.934188194708973,6.45235411076526e-09,-8.243067011460958e-20,24,10
improved_sugama,0.2,20.946686217511783,6.442377684279947e-09,-8.235017914021834e-20,24,10
improved_sugama,0.2,20.9591842403146,6.432417217702952e-09,-8.226920752865478e-20,24,10
improved_sugama,0.2,20.97168226311741,6.422472727057443e-09,-8.218781020988143e-20,24,10
improved_sugama,0.2,20.984180285920218,6.412544227316554e-09,-8.210744767466735e-20,24,10
improved_sugama,0.2,20.99667830872303,6.402631719818927e-09,-8.202804641379793e-20,24,10
improved_sugama,0.2,21.00917633152584,6.3927351829118826e-09,-8.194800134145565e-20,24,10
improved_sugama,0.2,21.021674354328656,6.382854569203028e-09,-8.186829715799862e-20,24,10
improved_sugama,0.2,21.034172377131462,6.372989811509165e-09,-8.178846534315802e-20,24,10
improved_sugama,0.2,21.046670399934275,6.3631408356989644e-09,-8.170874096486182e-20,24,10
improved_sugama,0.2,21.059168422737088,6.353307575278815e-09,-8.162917491410474e-20,24,10
improved_sugama,0.2,21.071666445539897,6.343489982615959e-09,-8.154950708135823e-20,24,10
improved_sugama,0.2,21.084164468342713,6.33368803389549e-09,-8.146846034499294e-20,24,10
improved_sugama,0.2,21.09666249114552,6.323901727036148e-09,-8.138890641113936e-20,24,10
improved_sugama,0.2,21.109160513948332,6.3141310736187584e-09,-8.130741861948652e-20,24,10
improved_sugama,0.2,21.12165853675114,6.304376087387268e-09,-8.12259057862331e-20,24,10
improved_sugama,0.2,21.134156559553954,6.294636772333161e-09,-8.114476211463977e-20,24,10
improved_sugama,0.2,21.146654582356767,6.2849131131840316e-09,-8.10637541523657e-20,24,10
improved_sugama,0.2,21.159152605159576,6.275205071173453e-09,-8.098247557924669e-20,24,10
improved_sugama,0.2,21.17165062796239,6.265512587251075e-09,-8.089985041425159e-20,24,10
improved_sugama,0.2,21.1841486507652,6.255835592168159e-09,-8.081820914182103e-20,24,10
improved_sugama,0.2,21.19664667356801,6.246174019736097e-09,-8.073708001051191e-20,24,10
improved_sugama,0.2,21.209144696370824,6.236527818543157e-09,-8.06554936680439e-20,24,10
improved_sugama,0.2,21.221642719173634,6.226896958591954e-09,-8.057511013019707e-20,24,10
improved_sugama,0.2,21.234140741976443,6.2172814312834686e-09,-8.049516441646352e-20,24,10
improved_sugama,0.2,21.246638764779256,6.207681243293448e-09,-8.041482611505645e-20,24,10
improved_sugama,0.2,21.25913678758207,6.198096406592275e-09,-8.033496279626673e-20,24,10
improved_sugama,0.2,21.27163481038488,6.188526927324902e-09,-8.02557085538265e-20,24,10
improved_sugama,0.2,21.28413283318769,6.178972796065014e-09,-8.017536702124515e-20,24,10
improved_sugama,0.2,21.2966308559905,6.16943398219436e-09,-8.009599726432484e-20,24,10
improved_sugama,0.2,21.309128878793313,6.159910434867352e-09,-8.00173197864914e-20,24,10
improved_sugama,0.2,21.321626901596122,6.150402090692197e-09,-7.993842339660132e-20,24,10
improved_sugama,0.2,21.33412492439894,6.140908885242535e-09,-7.986044869917113e-20,24,10
improved_sugama,0.2,21.346622947201748,6.131430764369757e-09,-7.978098281481635e-20,24,10
improved_sugama,0.2,21.359120970004557,6.121967692025116e-09,-7.970337889463338e-20,24,10
improved_sugama,0.2,21.37161899280737,6.112519652505966e-09,-7.962610616981287e-20,24,10
improved_sugama,0.2,21.38411701561018,6.103086646643388e-09,-7.95484949794878e-20,24,10
improved_sugama,0.2,21.396615038412996,6.093668683457968e-09,-7.947060994714353e-20,24,10
improved_sugama,0.2,21.409113061215802,6.084265769907468e-09,-7.939301087372197e-20,24,10
improved_sugama,0.2,21.421611084018615,6.0748779011910505e-09,-7.931562828897635e-20,24,10
improved_sugama,0.2,21.434109106821428,6.065505054059404e-09,-7.923696777480782e-20,24,10
improved_sugama,0.2,21.446607129624237,6.056147185708108e-09,-7.915837996206031e-20,24,10
improved_sugama,0.2,21.45910515242705,6.046804239276011e-09,-7.907956031255909e-20,24,10
improved_sugama,0.2,21.47160317522986,6.037476153899034e-09,-7.899966548982027e-20,24,10
improved_sugama,0.2,21.484101198032672,6.028162875398527e-09,-7.891980217103055e-20,24,10
improved_sugama,0.2,21.49659922083548,6.018864364214595e-09,-7.883945902286207e-20,24,10
improved_sugama,0.2,21.509097243638294,6.0095805986944005e-09,-7.875803100793318e-20,24,10
improved_sugama,0.2,21.521595266441107,6.000311573234964e-09,-7.867603915309456e-20,24,10
improved_sugama,0.2,21.534093289243916,5.991057292131355e-09,-7.859411272953487e-20,24,10
improved_sugama,0.2,21.54659131204673,5.98181776091985e-09,-7.85126572496247e-20,24,10
improved_sugama,0.2,21.55908933484954,5.972592977237778e-09,-7.843084068599011e-20,24,10
improved_sugama,0.2,21.57158735765235,5.963382923498166e-09,-7.834947244778518e-20,24,10
improved_sugama,0.2,21.584085380455164,5.954187564032806e-09,-7.826913333858453e-20,24,10
improved_sugama,0.2,21.596583403257974,5.945006848327558e-09,-7.818925386392348e-20,24,10
improved_sugama,0.2,21.609081426060783,5.9358407193265786e-09,-7.810982998483418e-20,24,10
improved_sugama,0.2,21.621579448863596,5.926689123573327e-09,-7.80319796876133e-20,24,10
improved_sugama,0.2,21.63407747166641,5.91755201964576e-09,-7.795468757574717e-20,24,10
improved_sugama,0.2,21.64657549446922,5.908429382380363e-09,-7.787771131116572e-20,24,10
improved_sugama,0.2,21.65907351727203,5.899321202003347e-09,-7.780140389965771e-20,24,10
improved_sugama,0.2,21.67157154007484,5.890227479077461e-09,-7.772596809740843e-20,24,10
improved_sugama,0.2,21.684069562877653,5.881148217136419e-09,-7.765123588335595e-20,24,10
improved_sugama,0.2,21.696567585680462,5.8720834146574276e-09,-7.757593821380662e-20,24,10
